rank,distance,queryIdx,trainIdx
385,73.85120391845703,3949,2244
386,73.85797119140625,4177,2480
387,73.93240356445312,3763,2093
388,73.95269012451172,3010,1229
389,74.10128021240234,3964,2275
390,74.1080322265625,4295,2623
391,74.22937774658203,3278,1554
392,74.22937774658203,5873,3903
393,74.31688690185547,5849,3878
394,74.33706665039062,3098,1318
395,74.35724639892578,3515,1776
396,74.41101837158203,3313,1558
397,74.4311752319336,4016,2321
398,74.47818756103516,5854,3885
399,74.5654067993164,5616,3701
400,74.65922546386719,3854,2153
401,74.66592407226562,3676,1947
402,74.73285675048828,3282,1562
403,74.7462387084961,2312,373
404,74.76630401611328,4072,2383
405,74.77967834472656,2654,791
406,74.84651184082031,3060,1279
407,74.90660858154297,4092,2398
408,75.0199966430664,4425,2716
409,75.05331420898438,3316,1600
410,75.06663513183594,3855,2154
411,75.11990356445312,4088,2433
412,75.1531753540039,3398,1680
413,75.17313385009766,4815,3087
414,75.3392333984375,5766,3814
415,75.4585952758789,3678,1962
416,75.56454467773438,3444,1702
417,75.57115936279297,2552,660
418,75.68354797363281,6105,4046
419,75.72318267822266,3394,1675
420,75.7891845703125,2680,832
421,75.89466094970703,4816,3085
422,75.92101287841797,4933,3199
423,76.03289031982422,2241,283
424,76.03946685791016,3738,2007
425,76.05918884277344,3283,1567
426,76.05918884277344,4349,2668
427,76.07233428955078,3449,1754
428,76.1249008178711,2169,182
429,76.28892517089844,3257,1505
430,76.29547882080078,3702,1972
431,76.4133529663086,2785,932
432,76.42643737792969,2412,516
433,76.48529052734375,2876,1029
434,76.48529052734375,4549,2863
435,76.49182891845703,2875,1054
436,76.49836730957031,4135,2430
437,76.5767593383789,5714,3777
438,76.64202880859375,3916,2262
439,76.70723724365234,4845,3114
440,76.7984390258789,5803,3825
441,76.8179702758789,3270,1507
442,76.9350357055664,4960,3219
443,77.0,5950,3942
444,77.02597045898438,2227,257
445,77.07139587402344,3412,1703
446,77.12327575683594,3080,1287
447,77.2139892578125,2803,964
448,77.22046661376953,3611,1900
449,77.36278533935547,2119,137
450,77.43384552001953,2235,265
451,77.48548126220703,5356,3542
452,77.5306396484375,3011,1213
453,77.5370864868164,3446,1752
454,77.65951538085938,3450,1755
455,77.67882537841797,2699,808
456,77.67882537841797,3833,2118
457,77.68526458740234,5892,3920
458,77.82672882080078,3236,1475
459,77.82672882080078,5060,3298
460,77.84600067138672,4482,2804
461,77.96153259277344,2623,753
462,77.96153259277344,3518,1797
463,77.97435760498047,3687,1988
464,78.1344985961914,3723,2040
465,78.14089965820312,3705,1980
466,78.18567657470703,4019,2314
467,78.1984634399414,3302,1545
468,78.2048568725586,3424,1732
469,78.29431915283203,2763,914
470,78.51114654541016,4869,3135
471,78.58753204345703,5730,3794
472,78.6320571899414,3750,2022
473,78.72737884521484,2844,1025
474,78.74642944335938,2295,340
475,78.84161376953125,5241,3460
476,78.84161376953125,6109,4052
477,78.93668365478516,2455,560
478,78.9430160522461,3680,1973
479,79.02531433105469,3373,1666
480,79.10120391845703,4474,2794
481,79.1075210571289,2144,165
482,79.25276184082031,4052,2366
483,79.29060363769531,4456,2771
484,79.3725357055664,4655,2958
485,79.39773559570312,2476,578
486,79.4040298461914,3020,1217
487,79.50471496582031,2381,475
488,79.51729583740234,4303,2634
489,79.57386779785156,3816,2149
490,79.6303939819336,3357,1632
491,79.71825408935547,3407,1691
492,79.71825408935547,4633,2934
493,79.80601501464844,3486,1774
494,79.81854248046875,3005,1211
495,79.89994049072266,3986,2297
496,79.9124526977539,5471,3612
497,79.92496490478516,5171,3405
498,79.94373321533203,5355,3538
499,79.94998168945312,3889,2193
500,80.0062484741211,5554,3666
